split_A,image_A,split_B,image_B,SSIM
train,01380.jpg,test,00459.jpg,0.9772153742141189
train,01380.jpg,test,01566.jpg,0.9772153742141189
train,04979.jpg,test,02165.jpg,0.9772097231196588
train,04979.jpg,test,00928.jpg,0.9772097231196588
train,05174.jpg,test,00955.jpg,0.9771926501516649
train,04901.jpg,test,02158.jpg,0.9771159313065022
train,04934.jpg,test,00926.jpg,0.9770977097989404
train,04934.jpg,test,02162.jpg,0.9770977097989404
train,04922.jpg,test,00926.jpg,0.9770483588053481
train,04922.jpg,test,02162.jpg,0.9770483588053481
train,05174.jpg,test,02198.jpg,0.977038711987232
train,05171.jpg,test,02198.jpg,0.9769680921504822
train,01399.jpg,test,00462.jpg,0.9769656744955368
train,01399.jpg,test,01569.jpg,0.9769656744955368
train,04930.jpg,test,02163.jpg,0.9769588655876763
train,05173.jpg,test,02198.jpg,0.9769216037384681
train,05019.jpg,test,02178.jpg,0.9768952459423955
train,05173.jpg,test,00955.jpg,0.9768863040954573
train,04826.jpg,test,02148.jpg,0.9768770166257742
train,04826.jpg,test,00912.jpg,0.9768770166257742
train,05090.jpg,test,00943.jpg,0.9768705352975634
train,05090.jpg,test,02187.jpg,0.9768705352975634
train,00950.jpg,test,01487.jpg,0.9767959001353184
train,04929.jpg,test,02162.jpg,0.9767843172276253
train,04929.jpg,test,00926.jpg,0.9767843172276253
train,05015.jpg,test,00937.jpg,0.976741654998008
train,05015.jpg,test,02177.jpg,0.976741654998008
train,05089.jpg,test,02186.jpg,0.9765886126250514
train,04945.jpg,test,02159.jpg,0.9765687608902789
train,04945.jpg,test,00923.jpg,0.9765687608902789
train,01307.jpg,test,00448.jpg,0.9765550128845147
train,01307.jpg,test,01551.jpg,0.9765550128845147
train,01016.jpg,test,01499.jpg,0.9765516128509489
train,01016.jpg,test,00402.jpg,0.9765516128509489
train,04945.jpg,test,00924.jpg,0.9765435946842533
train,04945.jpg,test,02160.jpg,0.9765435946842533
train,05171.jpg,test,00955.jpg,0.9765235775068145
train,01008.jpg,test,00402.jpg,0.9765219958289039
train,01008.jpg,test,01499.jpg,0.9765219958289039
train,04926.jpg,test,02160.jpg,0.9765105161050769
train,04926.jpg,test,00924.jpg,0.9765105161050769
train,01009.jpg,test,00403.jpg,0.9765031735671081
train,01009.jpg,test,01501.jpg,0.9765031735671081
train,01009.jpg,test,00402.jpg,0.9765015004708797
train,01009.jpg,test,01499.jpg,0.9765015004708797
train,01122.jpg,test,01520.jpg,0.9765011280599714
train,04897.jpg,test,02155.jpg,0.9764874883978762
train,00945.jpg,test,01487.jpg,0.9764842981341672
train,01402.jpg,test,00462.jpg,0.9764825034490974
train,01402.jpg,test,01569.jpg,0.9764825034490974
train,00938.jpg,test,01484.jpg,0.9764590609056718
train,05028.jpg,test,00934.jpg,0.9762745293689981
train,05028.jpg,test,02174.jpg,0.9762745293689981
train,05142.jpg,test,02194.jpg,0.9762726889972826
train,05142.jpg,test,00949.jpg,0.9762726889972826
train,04837.jpg,test,00913.jpg,0.9761920145254546
train,04925.jpg,test,02160.jpg,0.9761074862789124
train,04925.jpg,test,00924.jpg,0.9761074862789124
train,04915.jpg,test,00921.jpg,0.9760648098021154
train,04828.jpg,test,00910.jpg,0.9760592468219171
train,01380.jpg,test,01569.jpg,0.9760354110201769
train,01380.jpg,test,00462.jpg,0.9760354110201769
train,05032.jpg,test,02175.jpg,0.9760211834199848
train,05032.jpg,test,00935.jpg,0.9760211834199848
train,01037.jpg,test,01504.jpg,0.9759647368958176
train,01037.jpg,test,00405.jpg,0.9759647368958176
train,04826.jpg,test,00910.jpg,0.975952322550722
train,04827.jpg,test,02147.jpg,0.9759084670094534
train,04827.jpg,test,00911.jpg,0.9759084670094534
train,04829.jpg,test,00910.jpg,0.975866389220255
train,04988.jpg,test,00930.jpg,0.9757329042658401
train,04988.jpg,test,02167.jpg,0.9757329042658401
train,01408.jpg,test,01572.jpg,0.9757043197989419
train,01408.jpg,test,00464.jpg,0.9757043197989419
train,04838.jpg,test,00913.jpg,0.9756948236511929
train,04836.jpg,test,02148.jpg,0.9756336203800122
train,04836.jpg,test,00912.jpg,0.9756336203800122
train,04832.jpg,test,00910.jpg,0.9756301473723986
train,04975.jpg,test,00930.jpg,0.9755862492907962
train,04975.jpg,test,02167.jpg,0.9755862492907962
train,05077.jpg,test,02186.jpg,0.9754333742275632
train,04941.jpg,test,02163.jpg,0.9753757467097378
train,00971.jpg,test,01489.jpg,0.975317817693245
train,00971.jpg,test,00394.jpg,0.975317817693245
train,05172.jpg,test,00955.jpg,0.9753058139405684
train,00992.jpg,test,01495.jpg,0.9753014745498184
train,00992.jpg,test,00399.jpg,0.9753014745498184
train,05098.jpg,test,02185.jpg,0.9752477931833575
train,05098.jpg,test,00942.jpg,0.9752477931833575
train,05172.jpg,test,02198.jpg,0.9752254616659756
train,00847.jpg,test,01445.jpg,0.9751469741054664
train,01085.jpg,test,01511.jpg,0.9750753503314024
train,01085.jpg,test,00419.jpg,0.9750753503314024
train,04960.jpg,test,02160.jpg,0.9750569638286638
train,04960.jpg,test,00924.jpg,0.9750569638286638
train,04982.jpg,test,00928.jpg,0.9750260044244803
train,04982.jpg,test,02165.jpg,0.9750260044244803
train,05032.jpg,test,02174.jpg,0.9749617991345647
train,05032.jpg,test,00934.jpg,0.9749617991345647
train,05018.jpg,test,02176.jpg,0.9749333230922567
train,05018.jpg,test,00936.jpg,0.9749333230922567
train,01006.jpg,test,01502.jpg,0.9749317639320872
train,04928.jpg,test,00926.jpg,0.9748840882844526
train,04928.jpg,test,02162.jpg,0.9748840882844526
train,05022.jpg,test,02175.jpg,0.9748697498720119
train,05022.jpg,test,00935.jpg,0.9748697498720119
train,01010.jpg,test,01500.jpg,0.9748661715105698
train,05027.jpg,test,00935.jpg,0.9748576154042223
train,05027.jpg,test,02175.jpg,0.9748576154042223
train,05155.jpg,test,00950.jpg,0.9747951670492464
train,05155.jpg,test,02195.jpg,0.9747951670492464
train,01016.jpg,test,01501.jpg,0.9747810309414751
train,01016.jpg,test,00403.jpg,0.9747810309414751
train,04987.jpg,test,02167.jpg,0.9747692275674471
train,04987.jpg,test,00930.jpg,0.9747692275674471
train,04833.jpg,test,00910.jpg,0.9747243980500179
train,05017.jpg,test,00936.jpg,0.9746949483655809
train,05017.jpg,test,02176.jpg,0.9746949483655809
train,01064.jpg,test,01504.jpg,0.9746929652044832
train,01064.jpg,test,00405.jpg,0.9746929652044832
train,04968.jpg,test,02169.jpg,0.9746680553716383
train,00332.jpg,test,00985.jpg,0.9746261895869313
train,04932.jpg,test,02162.jpg,0.9746155273707093
train,04932.jpg,test,00926.jpg,0.9746155273707093
train,04835.jpg,test,00911.jpg,0.9746112583419065
train,04835.jpg,test,02147.jpg,0.9746112583419065
train,01063.jpg,test,00405.jpg,0.9744508257229483
train,01063.jpg,test,01504.jpg,0.9744508257229483
train,05019.jpg,test,02176.jpg,0.9744419516131364
train,05019.jpg,test,00936.jpg,0.9744419516131364
train,01091.jpg,test,01515.jpg,0.9744027982982129
train,05018.jpg,test,00937.jpg,0.9743656795023927
train,05018.jpg,test,02177.jpg,0.9743656795023927
train,04958.jpg,test,02161.jpg,0.9741955242730947
train,04958.jpg,test,00925.jpg,0.9741955242730947
train,04884.jpg,test,00919.jpg,0.9741870636493463
train,04884.jpg,test,02154.jpg,0.9741870636493463
train,01145.jpg,test,01524.jpg,0.9741698319223749
train,01145.jpg,test,00429.jpg,0.9741698319223749
train,05017.jpg,test,02177.jpg,0.9741693913349364
train,05017.jpg,test,00937.jpg,0.9741693913349364
train,04837.jpg,test,00912.jpg,0.9740236942793381
train,04837.jpg,test,02148.jpg,0.9740236942793381
train,05175.jpg,test,00953.jpg,0.9740229789777719
train,05175.jpg,test,02199.jpg,0.9740229789777719
train,04922.jpg,test,02163.jpg,0.9740196782936094
train,04923.jpg,test,00926.jpg,0.9740154429384427
train,04923.jpg,test,02162.jpg,0.9740154429384427
train,05022.jpg,test,00934.jpg,0.9740118881521898
train,05022.jpg,test,02174.jpg,0.9740118881521898
train,04960.jpg,test,02161.jpg,0.9739840337112302
train,04960.jpg,test,00925.jpg,0.9739840337112302
train,01391.jpg,test,01566.jpg,0.9739642056549562
train,01391.jpg,test,00459.jpg,0.9739642056549562
train,05019.jpg,test,02177.jpg,0.97385036517491
train,05019.jpg,test,00937.jpg,0.97385036517491
train,01124.jpg,test,00423.jpg,0.9738166074158531
train,01124.jpg,test,01516.jpg,0.9738166074158531
train,05027.jpg,test,02174.jpg,0.9737513745965689
train,05027.jpg,test,00934.jpg,0.9737513745965689
train,01017.jpg,test,01500.jpg,0.9736639841872472
train,04983.jpg,test,02166.jpg,0.9736365978850442
train,04983.jpg,test,00929.jpg,0.9736365978850442
train,05023.jpg,test,02175.jpg,0.9736337541122451
train,05023.jpg,test,00935.jpg,0.9736337541122451
train,01090.jpg,test,01515.jpg,0.9736286265764883
train,01384.jpg,test,01569.jpg,0.9736038374335169
train,01384.jpg,test,00462.jpg,0.9736038374335169
train,05021.jpg,test,02175.jpg,0.9735284175770892
train,05021.jpg,test,00935.jpg,0.9735284175770892
train,04885.jpg,test,00919.jpg,0.9735235611998871
train,04885.jpg,test,02154.jpg,0.9735235611998871
train,01009.jpg,test,01500.jpg,0.9735115562959303
train,01391.jpg,test,01569.jpg,0.9734844633250339
train,01391.jpg,test,00462.jpg,0.9734844633250339
train,01152.jpg,test,00428.jpg,0.9733499363823798
train,01152.jpg,test,01523.jpg,0.9733499363823798
train,01381.jpg,test,01569.jpg,0.9733378832127159
train,01381.jpg,test,00462.jpg,0.9733378832127159
train,00936.jpg,test,01483.jpg,0.973335696509277
train,01386.jpg,test,00460.jpg,0.973315075994205
train,01386.jpg,test,01567.jpg,0.973315075994205
train,04834.jpg,test,00910.jpg,0.9732507565863923
train,05038.jpg,test,02181.jpg,0.9732372563024104
train,05038.jpg,test,00940.jpg,0.9732372563024104
train,04960.jpg,test,00923.jpg,0.9732199232585972
train,04960.jpg,test,02159.jpg,0.9732199232585972
train,05030.jpg,test,02175.jpg,0.9732088339539837
train,05030.jpg,test,00935.jpg,0.9732088339539837
train,01399.jpg,test,01566.jpg,0.9732019483563609
train,01399.jpg,test,00459.jpg,0.9732019483563609
train,05014.jpg,test,02178.jpg,0.9731369325261195
train,04986.jpg,test,02165.jpg,0.9730368994488058
train,04986.jpg,test,00928.jpg,0.9730368994488058
train,05023.jpg,test,00934.jpg,0.973032940712771
train,05023.jpg,test,02174.jpg,0.973032940712771
train,01397.jpg,test,00462.jpg,0.9730060036694934
train,01397.jpg,test,01569.jpg,0.9730060036694934
train,05040.jpg,test,02180.jpg,0.972888663732388
train,05040.jpg,test,00939.jpg,0.972888663732388
train,05021.jpg,test,02174.jpg,0.9728335328649438
train,05021.jpg,test,00934.jpg,0.9728335328649438
train,04926.jpg,test,02163.jpg,0.9728196438528515
train,05079.jpg,test,00943.jpg,0.9727038019261877
train,05079.jpg,test,02187.jpg,0.9727038019261877
train,04837.jpg,test,00910.jpg,0.9727031666060769
train,04836.jpg,test,00910.jpg,0.9726033569253062
train,05094.jpg,test,02185.jpg,0.972558968525122
train,05094.jpg,test,00942.jpg,0.972558968525122
train,04975.jpg,test,02169.jpg,0.9725472157722508
train,04945.jpg,test,02163.jpg,0.972415990301029
train,04985.jpg,test,02165.jpg,0.9723590871908641
train,04985.jpg,test,00928.jpg,0.9723590871908641
train,04923.jpg,test,02163.jpg,0.972345157851707
train,04960.jpg,test,00926.jpg,0.9723024941979522
train,04960.jpg,test,02162.jpg,0.9723024941979522
train,01393.jpg,test,01570.jpg,0.972298369995069
train,05030.jpg,test,00934.jpg,0.9722341892150669
train,05030.jpg,test,02174.jpg,0.9722341892150669
train,04839.jpg,test,00913.jpg,0.9721782594953995
train,04832.jpg,test,02147.jpg,0.9720841764226338
train,04832.jpg,test,00911.jpg,0.9720841764226338
train,04984.jpg,test,00928.jpg,0.9719985196328266
train,04984.jpg,test,02165.jpg,0.9719985196328266
train,04838.jpg,test,02148.jpg,0.9719859762351057
train,04838.jpg,test,00912.jpg,0.9719859762351057
train,04928.jpg,test,02163.jpg,0.9719677797883047
train,01396.jpg,test,01568.jpg,0.971901392340636
train,01396.jpg,test,00461.jpg,0.971901392340636
train,01144.jpg,test,00427.jpg,0.9718832457223164
train,01144.jpg,test,01522.jpg,0.9718832457223164
train,01383.jpg,test,01569.jpg,0.9716905187665589
train,01383.jpg,test,00462.jpg,0.9716905187665589
train,01016.jpg,test,01500.jpg,0.9716626843733595
train,05064.jpg,test,02182.jpg,0.9716091481988711
train,05064.jpg,test,00941.jpg,0.9716091481988711
train,05014.jpg,test,00936.jpg,0.9713520046341427
train,05014.jpg,test,02176.jpg,0.9713520046341427
train,04886.jpg,test,02154.jpg,0.9713476509666606
train,04886.jpg,test,00919.jpg,0.9713476509666606
train,04829.jpg,test,00911.jpg,0.9712839095836521
train,04829.jpg,test,02147.jpg,0.9712839095836521
train,01015.jpg,test,00403.jpg,0.9712735038380786
train,01015.jpg,test,01501.jpg,0.9712735038380786
train,00974.jpg,test,01490.jpg,0.9712010955264838
train,00974.jpg,test,00395.jpg,0.9712010955264838
train,00870.jpg,test,01456.jpg,0.9711964726744138
train,00934.jpg,test,01481.jpg,0.9711845112174049
train,04835.jpg,test,00910.jpg,0.9711659228975983
train,01008.jpg,test,00403.jpg,0.9711253307460199
train,01008.jpg,test,01501.jpg,0.9711253307460199
train,04831.jpg,test,00911.jpg,0.9710557513769763
train,04831.jpg,test,02147.jpg,0.9710557513769763
train,00972.jpg,test,00394.jpg,0.9710478367416282
train,00972.jpg,test,01489.jpg,0.9710478367416282
train,04979.jpg,test,02167.jpg,0.9709995375911121
train,04979.jpg,test,00930.jpg,0.9709995375911121
train,04835.jpg,test,00913.jpg,0.970965185482724
train,01381.jpg,test,01568.jpg,0.9709487713964425
train,01381.jpg,test,00461.jpg,0.9709487713964425
train,05046.jpg,test,00939.jpg,0.97092716475212
train,05046.jpg,test,02180.jpg,0.97092716475212
train,00940.jpg,test,01480.jpg,0.9707381273338239
train,04828.jpg,test,02147.jpg,0.9706695127286453
train,04828.jpg,test,00911.jpg,0.9706695127286453
train,04836.jpg,test,00911.jpg,0.9706429563947362
train,04836.jpg,test,02147.jpg,0.9706429563947362
train,04839.jpg,test,02148.jpg,0.9706354297260371
train,04839.jpg,test,00912.jpg,0.9706354297260371
train,05091.jpg,test,02186.jpg,0.9706154185167696
train,04838.jpg,test,00910.jpg,0.9706076808605247
train,01086.jpg,test,01511.jpg,0.9705496993837779
train,01086.jpg,test,00419.jpg,0.9705496993837779
train,05014.jpg,test,00937.jpg,0.9705288157559891
train,05014.jpg,test,02177.jpg,0.9705288157559891
train,01391.jpg,test,01568.jpg,0.970370587965615
train,01391.jpg,test,00461.jpg,0.970370587965615
train,00885.jpg,test,01463.jpg,0.9702445629785942
train,00885.jpg,test,00387.jpg,0.9702445629785942
train,05039.jpg,test,02180.jpg,0.9700423290700051
train,05039.jpg,test,00939.jpg,0.9700423290700051
train,05060.jpg,test,00940.jpg,0.9699619660214415
train,05060.jpg,test,02181.jpg,0.9699619660214415
train,05088.jpg,test,00943.jpg,0.9699123920662838
train,05088.jpg,test,02187.jpg,0.9699123920662838
train,01397.jpg,test,01566.jpg,0.9698903174686002
train,01397.jpg,test,00459.jpg,0.9698903174686002
train,04835.jpg,test,00912.jpg,0.9698463876524545
train,04835.jpg,test,02148.jpg,0.9698463876524545
train,01008.jpg,test,01500.jpg,0.969790747436854
train,01382.jpg,test,01569.jpg,0.9697548245823038
train,01382.jpg,test,00462.jpg,0.9697548245823038
train,04907.jpg,test,02158.jpg,0.9697415412909175
train,01378.jpg,test,00462.jpg,0.9697272899723146
train,01378.jpg,test,01569.jpg,0.9697272899723146
train,05105.jpg,test,02186.jpg,0.96970238834207
train,01402.jpg,test,00461.jpg,0.9696969647659878
train,01402.jpg,test,01568.jpg,0.9696969647659878
train,01015.jpg,test,01499.jpg,0.9696940699749449
train,01015.jpg,test,00402.jpg,0.9696940699749449
train,04958.jpg,test,00924.jpg,0.9696910473057524
train,04958.jpg,test,02160.jpg,0.9696910473057524
train,00864.jpg,test,01452.jpg,0.9695715057786392
train,00864.jpg,test,00384.jpg,0.9695715057786392
train,05105.jpg,test,02185.jpg,0.9695483567951887
train,05105.jpg,test,00942.jpg,0.9695483567951887
train,00937.jpg,test,01481.jpg,0.9694971652524123
train,04833.jpg,test,00911.jpg,0.9694916668364891
train,04833.jpg,test,02147.jpg,0.9694916668364891
train,00948.jpg,test,01486.jpg,0.9694674500013631
train,00948.jpg,test,00392.jpg,0.9694674500013631
train,01207.jpg,test,00436.jpg,0.969420552532004
train,01207.jpg,test,01534.jpg,0.969420552532004
train,00936.jpg,test,01481.jpg,0.96938548273015
train,04841.jpg,test,00913.jpg,0.9693392995070174
train,00936.jpg,test,01480.jpg,0.9693034444936574
train,04834.jpg,test,00911.jpg,0.9692079862619986
train,04834.jpg,test,02147.jpg,0.9692079862619986
train,04839.jpg,test,00910.jpg,0.9692035289558015
train,00880.jpg,test,01460.jpg,0.9691777306288032
train,00951.jpg,test,01487.jpg,0.9691418259496056
train,05016.jpg,test,02178.jpg,0.9691033594679228
train,01380.jpg,test,00461.jpg,0.9690297100727279
train,01380.jpg,test,01568.jpg,0.9690297100727279
train,00940.jpg,test,01481.jpg,0.9690292013573255
train,05107.jpg,test,02185.jpg,0.9689102590598353
train,05107.jpg,test,00942.jpg,0.9689102590598353
train,04840.jpg,test,00913.jpg,0.9688968023565824
train,05106.jpg,test,02186.jpg,0.9688278261593518
train,04839.jpg,test,02147.jpg,0.968794394009635
train,04839.jpg,test,00911.jpg,0.968794394009635
train,00944.jpg,test,00392.jpg,0.968763284504959
train,00944.jpg,test,01486.jpg,0.968763284504959
train,05094.jpg,test,02186.jpg,0.9687122250899077
train,00848.jpg,test,01445.jpg,0.9686309520038486
train,00970.jpg,test,01491.jpg,0.9686194746225011
train,00970.jpg,test,00396.jpg,0.9686194746225011
train,05106.jpg,test,00942.jpg,0.9685963303128592
train,05106.jpg,test,02185.jpg,0.9685963303128592
train,00934.jpg,test,01480.jpg,0.9685347699871549
train,05167.jpg,test,02195.jpg,0.9684820344468363
train,05167.jpg,test,00950.jpg,0.9684820344468363
train,04982.jpg,test,00930.jpg,0.9684563769834846
train,04982.jpg,test,02167.jpg,0.9684563769834846
train,04958.jpg,test,02159.jpg,0.9684376501837403
train,04958.jpg,test,00923.jpg,0.9684376501837403
train,05061.jpg,test,02182.jpg,0.9683078123816821
train,05061.jpg,test,00941.jpg,0.9683078123816821
train,01396.jpg,test,00462.jpg,0.9682795963668881
train,01396.jpg,test,01569.jpg,0.9682795963668881
train,05162.jpg,test,02195.jpg,0.9681151137931714
train,05162.jpg,test,00950.jpg,0.9681151137931714
train,05107.jpg,test,02186.jpg,0.9681061330533002
train,01151.jpg,test,00427.jpg,0.9680650927414147
train,01151.jpg,test,01522.jpg,0.9680650927414147
train,04826.jpg,test,00911.jpg,0.9680562025096571
train,04826.jpg,test,02147.jpg,0.9680562025096571
train,04837.jpg,test,00911.jpg,0.9679806605797892
train,04837.jpg,test,02147.jpg,0.9679806605797892
train,01396.jpg,test,00459.jpg,0.9679172245973685
train,01396.jpg,test,01566.jpg,0.9679172245973685
train,04986.jpg,test,00930.jpg,0.9678972242587941
train,04986.jpg,test,02167.jpg,0.9678972242587941
train,04929.jpg,test,02163.jpg,0.9678579058813879
train,01382.jpg,test,01568.jpg,0.9677470541062912
train,01382.jpg,test,00461.jpg,0.9677470541062912
train,00968.jpg,test,00396.jpg,0.9676825549829351
train,00968.jpg,test,01491.jpg,0.9676825549829351
train,00934.jpg,test,01482.jpg,0.9676122848999251
train,00931.jpg,test,01482.jpg,0.9675807611837854
train,01395.jpg,test,01568.jpg,0.9674662748883799
train,01395.jpg,test,00461.jpg,0.9674662748883799
train,01007.jpg,test,00402.jpg,0.96742452481615
train,01007.jpg,test,01499.jpg,0.96742452481615
train,05016.jpg,test,00936.jpg,0.967377274085435
train,05016.jpg,test,02176.jpg,0.967377274085435
train,05098.jpg,test,02186.jpg,0.9673185901520847
train,04925.jpg,test,02163.jpg,0.967265122700002
train,01401.jpg,test,01568.jpg,0.9672127634493769
train,01401.jpg,test,00461.jpg,0.9672127634493769
train,01152.jpg,test,01521.jpg,0.9672117089388896
train,01152.jpg,test,00426.jpg,0.9672117089388896
train,01146.jpg,test,01522.jpg,0.9671973576607237
train,01146.jpg,test,00427.jpg,0.9671973576607237
train,01385.jpg,test,00460.jpg,0.9671924480429379
train,01385.jpg,test,01567.jpg,0.9671924480429379
train,05016.jpg,test,00937.jpg,0.9670505042643137
train,05016.jpg,test,02177.jpg,0.9670505042643137
train,05062.jpg,test,00940.jpg,0.9670286766190407
train,05062.jpg,test,02181.jpg,0.9670286766190407
train,01144.jpg,test,00429.jpg,0.9669858622214964
train,01144.jpg,test,01524.jpg,0.9669858622214964
train,05092.jpg,test,02187.jpg,0.9669710972082745
train,05092.jpg,test,00943.jpg,0.9669710972082745
train,00929.jpg,test,01483.jpg,0.9669447498204006
train,01151.jpg,test,00426.jpg,0.9669352159993274
train,01151.jpg,test,01521.jpg,0.9669352159993274
train,01381.jpg,test,00460.jpg,0.9669302920028151
train,01381.jpg,test,01567.jpg,0.9669302920028151
train,05085.jpg,test,02188.jpg,0.9668484018612878
train,05085.jpg,test,00944.jpg,0.9668484018612878
train,00952.jpg,test,01487.jpg,0.9667859351741458
train,04907.jpg,test,00921.jpg,0.9666813024175647
train,05065.jpg,test,02182.jpg,0.9665808876504379
train,05065.jpg,test,00941.jpg,0.9665808876504379
train,04985.jpg,test,00930.jpg,0.9665262477006283
train,04985.jpg,test,02167.jpg,0.9665262477006283
train,01015.jpg,test,01500.jpg,0.9664687320346194
train,00934.jpg,test,01483.jpg,0.9663354699244884
train,05034.jpg,test,00940.jpg,0.9661415527638101
train,05034.jpg,test,02181.jpg,0.9661415527638101
train,01378.jpg,test,00459.jpg,0.9660248224775106
train,01378.jpg,test,01566.jpg,0.9660248224775106
train,01395.jpg,test,00460.jpg,0.9660020288889138
train,01395.jpg,test,01567.jpg,0.9660020288889138
train,04984.jpg,test,02167.jpg,0.9659954840802261
train,04984.jpg,test,00930.jpg,0.9659954840802261
train,04902.jpg,test,02158.jpg,0.9659524864585567
train,00931.jpg,test,01483.jpg,0.9658888587059216
train,01396.jpg,test,01567.jpg,0.965876483560342
train,01396.jpg,test,00460.jpg,0.965876483560342
train,05052.jpg,test,00939.jpg,0.9657811783497813
train,05052.jpg,test,02180.jpg,0.9657811783497813
train,05168.jpg,test,00950.jpg,0.965735561864742
train,05168.jpg,test,02195.jpg,0.965735561864742
train,01395.jpg,test,01566.jpg,0.9657142990969798
train,01395.jpg,test,00459.jpg,0.9657142990969798
train,05011.jpg,test,02171.jpg,0.9656897797077705
train,05011.jpg,test,00932.jpg,0.9656897797077705
train,05059.jpg,test,00940.jpg,0.9656409269878009
train,05059.jpg,test,02181.jpg,0.9656409269878009
train,00930.jpg,test,01482.jpg,0.9656214518783974
train,04841.jpg,test,00912.jpg,0.9655855527434651
train,04841.jpg,test,02148.jpg,0.9655855527434651
train,01395.jpg,test,01569.jpg,0.9655500618615834
train,01395.jpg,test,00462.jpg,0.9655500618615834
train,01397.jpg,test,00461.jpg,0.9655423254084685
train,01397.jpg,test,01568.jpg,0.9655423254084685
train,00971.jpg,test,01492.jpg,0.9655101151657127
train,05181.jpg,test,02200.jpg,0.9653771255162457
train,05181.jpg,test,00954.jpg,0.9653771255162457
train,05012.jpg,test,00932.jpg,0.9652577406517415
train,05012.jpg,test,02171.jpg,0.9652577406517415
train,01146.jpg,test,00428.jpg,0.9651867229284713
train,01146.jpg,test,01523.jpg,0.9651867229284713
train,01088.jpg,test,01514.jpg,0.9651761418518543
train,01088.jpg,test,00422.jpg,0.9651761418518543
train,00972.jpg,test,01492.jpg,0.9651577573698982
train,00927.jpg,test,01484.jpg,0.9650201952978374
train,00929.jpg,test,01482.jpg,0.9649599984935032
train,01389.jpg,test,01568.jpg,0.9649148818083857
train,01389.jpg,test,00461.jpg,0.9649148818083857
train,00930.jpg,test,01483.jpg,0.9648326497688341
train,01384.jpg,test,01568.jpg,0.9646883487910597
train,01384.jpg,test,00461.jpg,0.9646883487910597
train,01382.jpg,test,01567.jpg,0.9646615010591185
train,01382.jpg,test,00460.jpg,0.9646615010591185
train,05013.jpg,test,02178.jpg,0.9646387212159413
train,01141.jpg,test,00428.jpg,0.9645910385718518
train,01141.jpg,test,01523.jpg,0.9645910385718518
train,00926.jpg,test,01478.jpg,0.9644010190548038
train,01394.jpg,test,00460.jpg,0.9643763950421868
train,01394.jpg,test,01567.jpg,0.9643763950421868
train,01399.jpg,test,01568.jpg,0.9643606019532711
train,01399.jpg,test,00461.jpg,0.9643606019532711
train,05063.jpg,test,02180.jpg,0.9642443260103933
train,05063.jpg,test,00939.jpg,0.9642443260103933
train,00932.jpg,test,01482.jpg,0.964154576838063
train,00871.jpg,test,01456.jpg,0.9641319627324216
train,01383.jpg,test,01568.jpg,0.9639553844532729
train,01383.jpg,test,00461.jpg,0.9639553844532729
train,01402.jpg,test,00460.jpg,0.9638108297921633
train,01402.jpg,test,01567.jpg,0.9638108297921633
train,01088.jpg,test,01515.jpg,0.9635311826031687
train,00932.jpg,test,01483.jpg,0.9634907211402718
train,01007.jpg,test,00403.jpg,0.9634456453388685
train,01007.jpg,test,01501.jpg,0.9634456453388685
train,00949.jpg,test,00392.jpg,0.9634058556208499
train,00949.jpg,test,01486.jpg,0.9634058556208499
train,01389.jpg,test,01570.jpg,0.9632677383529131
train,00993.jpg,test,00400.jpg,0.9632494910619603
train,00993.jpg,test,01496.jpg,0.9632494910619603
train,01380.jpg,test,00460.jpg,0.9631960322481462
train,01380.jpg,test,01567.jpg,0.9631960322481462
train,05058.jpg,test,02181.jpg,0.9631299174098892
train,05058.jpg,test,00940.jpg,0.9631299174098892
train,01151.jpg,test,01523.jpg,0.9630922888306817
train,01151.jpg,test,00428.jpg,0.9630922888306817
train,01394.jpg,test,01568.jpg,0.9628446780852787
train,01394.jpg,test,00461.jpg,0.9628446780852787
train,01152.jpg,test,00429.jpg,0.962820679629536
train,01152.jpg,test,01524.jpg,0.962820679629536
train,01083.jpg,test,01513.jpg,0.9627997979447837
train,01083.jpg,test,00421.jpg,0.9627997979447837
train,04842.jpg,test,00913.jpg,0.9627598913499397
train,01141.jpg,test,01524.jpg,0.9627396262200048
train,01141.jpg,test,00429.jpg,0.9627396262200048
train,01391.jpg,test,01570.jpg,0.9626873551554929
train,05013.jpg,test,02176.jpg,0.9626460052988283
train,05013.jpg,test,00936.jpg,0.9626460052988283
train,05013.jpg,test,02177.jpg,0.962490105129584
train,05013.jpg,test,00937.jpg,0.962490105129584
train,01092.jpg,test,00420.jpg,0.9624768432980556
train,01092.jpg,test,01512.jpg,0.9624768432980556
train,01390.jpg,test,01567.jpg,0.9623698584842562
train,01390.jpg,test,00460.jpg,0.9623698584842562
train,00480.jpg,test,00137.jpg,0.9623426737692274
train,05010.jpg,test,02171.jpg,0.9623117565258974
train,05010.jpg,test,00932.jpg,0.9623117565258974
train,01100.jpg,test,01512.jpg,0.9620919719666101
train,01100.jpg,test,00420.jpg,0.9620919719666101
train,04840.jpg,test,00912.jpg,0.9618118507221343
train,04840.jpg,test,02148.jpg,0.9618118507221343
train,01093.jpg,test,00420.jpg,0.9618088332854944
train,01093.jpg,test,01512.jpg,0.9618088332854944
train,01394.jpg,test,01570.jpg,0.9616451277174877
train,05007.jpg,test,02171.jpg,0.9616266920239105
train,05007.jpg,test,00932.jpg,0.9616266920239105
train,00937.jpg,test,01480.jpg,0.9616102775482377
